bench_id,month,hour,shade_frac
11436611350,3,11,1.0000
11436611351,3,11,1.0000
11436611352,3,11,1.0000
11436611353,3,11,1.0000
11436611357,3,11,0.0000
11436611358,3,11,0.5000
11436611359,3,11,0.7500
11436611360,3,11,0.0000
11436611361,3,11,0.0000
11436611362,3,11,0.0000
11436611363,3,11,0.0000
11436611364,3,11,0.0000
11436611365,3,11,0.0000
11435810926,6,7,1.0000
11435810927,6,7,1.0000
11435810928,6,7,1.0000
11435810929,6,7,1.0000
11435810930,6,7,1.0000
11435810931,6,7,1.0000
11435811010,6,7,1.0000
11435811011,6,7,1.0000
11435811013,6,7,1.0000
11435811014,6,7,1.0000
11435811015,6,7,1.0000
11435811020,6,7,1.0000
11435811021,6,7,1.0000
11435811022,6,7,1.0000
11435989729,6,7,1.0000
11435989730,6,7,0.0000
11435989739,6,7,0.2500
11435989740,6,7,0.0000
11435989741,6,7,0.0000
11435989742,6,7,1.0000
11435989743,6,7,1.0000
11435989744,6,7,1.0000
11435989746,6,7,1.0000
11435989747,6,7,1.0000
11435989748,6,7,1.0000
11435989749,6,7,1.0000
11435989750,6,7,1.0000
11435989751,6,7,1.0000
11435996877,6,7,0.2500
11435996878,6,7,0.2500
11435996879,6,7,0.7500
11435996880,6,7,1.0000
11435996881,6,7,1.0000
11435996882,6,7,1.0000
11435996884,6,7,1.0000
11435996885,6,7,1.0000
11435996886,6,7,1.0000
11435996911,6,7,1.0000
11435996912,6,7,1.0000
11435996913,6,7,1.0000
11435996914,6,7,1.0000
11435996915,6,7,1.0000
11435996916,6,7,1.0000
11435996917,6,7,1.0000
11435996918,6,7,1.0000
11435996919,6,7,1.0000
11435996920,6,7,1.0000
11435996921,6,7,1.0000
11435996922,6,7,1.0000
11435996923,6,7,1.0000
11435996924,6,7,1.0000
11435996925,6,7,1.0000
11435996926,6,7,1.0000
11435996927,6,7,1.0000
11435996928,6,7,1.0000
11435996929,6,7,1.0000
11435996930,6,7,1.0000
11435996931,6,7,1.0000
11435996932,6,7,1.0000
11435996933,6,7,1.0000
11435996934,6,7,1.0000
11435996935,6,7,1.0000
11435996936,6,7,1.0000
11435996937,6,7,0.7500
11435996938,6,7,0.7500
11435996939,6,7,0.7500
11435996940,6,7,0.5000
11435996941,6,7,0.7500
11435996942,6,7,1.0000
11435996943,6,7,1.0000
11435996944,6,7,0.7500
11435996959,6,7,0.7500
11435996960,6,7,1.0000
11435996961,6,7,1.0000
11435996962,6,7,1.0000
11435996969,6,7,1.0000
11435996970,6,7,1.0000
11435996971,6,7,1.0000
11435996972,6,7,1.0000
11435996973,6,7,1.0000
11435996974,6,7,1.0000
11435996975,6,7,1.0000
11435996976,6,7,1.0000
11435997020,6,7,1.0000
11435997021,6,7,1.0000
11435997022,6,7,1.0000
11435997023,6,7,1.0000
11435997024,6,7,1.0000
11435997046,6,7,0.2500
11435997047,6,7,1.0000
11435997048,6,7,0.0000
11435997049,6,7,0.0000
11435997050,6,7,0.2500
11435997051,6,7,0.5000
11435997052,6,7,0.0000
11435997053,6,7,0.5000
11435997054,6,7,0.5000
11435997055,6,7,0.5000
11435997058,6,7,0.0000
11435997059,6,7,0.0000
11435997060,6,7,0.0000
11435997061,6,7,0.0000
11435997062,6,7,0.0000
11435997063,6,7,1.0000
11435997064,6,7,1.0000
11435997065,6,7,1.0000
11435997066,6,7,0.5000
11435997067,6,7,0.2500
11435997068,6,7,0.0000
11435997095,6,7,1.0000
11435997096,6,7,1.0000
11435997097,6,7,1.0000
11435997102,6,7,1.0000
11435997103,6,7,1.0000
11435997104,6,7,1.0000
11435997149,6,7,1.0000
11435997150,6,7,1.0000
11435997151,6,7,1.0000
11435997241,6,7,1.0000
11435997242,6,7,1.0000
11435997243,6,7,1.0000
11435997244,6,7,1.0000
11435997245,6,7,1.0000
11435997250,6,7,1.0000
11435997251,6,7,0.5000
11435997252,6,7,0.7500
11435997431,6,7,1.0000
11435997432,6,7,1.0000
11435997433,6,7,1.0000
11435997434,6,7,1.0000
11435997435,6,7,1.0000
11435997436,6,7,1.0000
11435997437,6,7,1.0000
11435997438,6,7,1.0000
11435997439,6,7,1.0000
11435997440,6,7,1.0000
11435997441,6,7,1.0000
11435997442,6,7,1.0000
11435997443,6,7,1.0000
11435997444,6,7,1.0000
11435997445,6,7,0.5000
11435997446,6,7,0.5000
11435997447,6,7,0.5000
11435997448,6,7,0.0000
11435997449,6,7,0.0000
11436260396,6,7,1.0000
11436260397,6,7,1.0000
11436260398,6,7,1.0000
11436260399,6,7,0.7500
11436266180,6,7,0.0000
11436266181,6,7,0.0000
11436266182,6,7,0.0000
11436266183,6,7,0.0000
11436266184,6,7,0.0000
11436266185,6,7,0.0000
11436266188,6,7,0.0000
11436266189,6,7,0.0000
11436266190,6,7,0.0000
11436266191,6,7,0.0000
11436266192,6,7,0.0000
11436266197,6,7,0.0000
11436266198,6,7,0.0000
11436266199,6,7,0.0000
11436266200,6,7,0.0000
11436266201,6,7,0.0000
11436266202,6,7,0.0000
11436266203,6,7,0.0000
11436266204,6,7,0.0000
11436266205,6,7,0.0000
11436266283,6,7,1.0000
11436266284,6,7,1.0000
11436266285,6,7,1.0000
11436266286,6,7,1.0000
11436266287,6,7,1.0000
11436266315,6,7,0.0000
11436266316,6,7,0.0000
11436266317,6,7,0.0000
11436266320,6,7,0.0000
11436266321,6,7,0.0000
11436266322,6,7,0.0000
11436266331,6,7,0.2500
11436266332,6,7,0.0000
11436266333,6,7,0.0000
11436266340,6,7,0.0000
11436266341,6,7,0.0000
11436266342,6,7,0.0000
11436266356,6,7,0.0000
11436266357,6,7,0.0000
11436266358,6,7,0.0000
11436266359,6,7,0.0000
11436266520,6,7,0.7500
11436266521,6,7,0.0000
11436266522,6,7,0.2500
11436266524,6,7,0.5000
11436266525,6,7,0.5000
11436266526,6,7,0.5000
11436266527,6,7,0.0000
11436266528,6,7,0.0000
11436266529,6,7,0.0000
11436266602,6,7,0.5000
11436266603,6,7,1.0000
11436266644,6,7,1.0000
11436266645,6,7,1.0000
11436266646,6,7,1.0000
11436266650,6,7,1.0000
11436266651,6,7,1.0000
11436266652,6,7,1.0000
11436266653,6,7,1.0000
11436266679,6,7,0.0000
11436266680,6,7,0.0000
11436266681,6,7,0.0000
11436266682,6,7,0.0000
11436266683,6,7,0.0000
11436266684,6,7,0.0000
11436266736,6,7,1.0000
11436266737,6,7,1.0000
11436266739,6,7,1.0000
11436266740,6,7,1.0000
11436266741,6,7,1.0000
11436266742,6,7,1.0000
11436266743,6,7,0.2500
11436266744,6,7,0.2500
11436266745,6,7,0.0000
11436266752,6,7,1.0000
11436266753,6,7,1.0000
11436266754,6,7,1.0000
11436266824,6,7,1.0000
11436266825,6,7,1.0000
11436266826,6,7,1.0000
11436266827,6,7,0.7500
11436266828,6,7,1.0000
11436266830,6,7,1.0000
11436266831,6,7,0.5000
11436266863,6,7,1.0000
11436266864,6,7,1.0000
11436266866,6,7,1.0000
11436266867,6,7,1.0000
11436266917,6,7,1.0000
11436266918,6,7,1.0000
11436266919,6,7,1.0000
11436266921,6,7,1.0000
11436266922,6,7,1.0000
11436266923,6,7,1.0000
11436266924,6,7,1.0000
11436266925,6,7,1.0000
11436266926,6,7,1.0000
11436266929,6,7,1.0000
11436266930,6,7,1.0000
11436266931,6,7,1.0000
11436266939,6,7,1.0000
11436266940,6,7,1.0000
11436266941,6,7,1.0000
11436267002,6,7,1.0000
11436267003,6,7,1.0000
11436267004,6,7,1.0000
11436267005,6,7,1.0000
11436267006,6,7,1.0000
11436267007,6,7,1.0000
11436267008,6,7,1.0000
11436267011,6,7,1.0000
11436267012,6,7,1.0000
11436267013,6,7,1.0000
11436267014,6,7,1.0000
11436267015,6,7,1.0000
11436267016,6,7,1.0000
11436596614,6,7,1.0000
11436596615,6,7,1.0000
11436596616,6,7,1.0000
11436596617,6,7,1.0000
11436609584,6,7,1.0000
11436609585,6,7,1.0000
11436609586,6,7,1.0000
11436609587,6,7,1.0000
11436609588,6,7,0.2500
11436609589,6,7,0.2500
11436609591,6,7,1.0000
11436609592,6,7,1.0000
11436609593,6,7,1.0000
11436609606,6,7,1.0000
11436609607,6,7,1.0000
11436609608,6,7,1.0000
11436609609,6,7,1.0000
11436609610,6,7,1.0000
11436609611,6,7,1.0000
11436609630,6,7,1.0000
11436609631,6,7,1.0000
11436609632,6,7,1.0000
11436609636,6,7,0.7500
11436609637,6,7,1.0000
11436609638,6,7,1.0000
11436609639,6,7,0.0000
11436609640,6,7,0.2500
11436609648,6,7,1.0000
11436609649,6,7,0.5000
11436609650,6,7,0.5000
11436609653,6,7,1.0000
11436609654,6,7,1.0000
11436609655,6,7,1.0000
11436610697,6,7,1.0000
11436610698,6,7,1.0000
11436610699,6,7,1.0000
11436610710,6,7,1.0000
11436610711,6,7,1.0000
11436610712,6,7,1.0000
11436610713,6,7,1.0000
11436610714,6,7,1.0000
11436610715,6,7,1.0000
11436610716,6,7,1.0000
11436610717,6,7,1.0000
11436610777,6,7,1.0000
11436610778,6,7,1.0000
11436610779,6,7,1.0000
11436610802,6,7,1.0000
11436610803,6,7,1.0000
11436610804,6,7,1.0000
11436610805,6,7,1.0000
11436610806,6,7,1.0000
11436610807,6,7,1.0000
11436610952,6,7,1.0000
11436610953,6,7,1.0000
11436610954,6,7,1.0000
11436610955,6,7,1.0000
11436610956,6,7,1.0000
11436610957,6,7,1.0000
11436610985,6,7,1.0000
11436610986,6,7,1.0000
11436610987,6,7,1.0000
11436611007,6,7,1.0000
11436611008,6,7,1.0000
11436611009,6,7,1.0000
11436611010,6,7,1.0000
11436611011,6,7,1.0000
11436611012,6,7,1.0000
11436611013,6,7,1.0000
11436611014,6,7,1.0000
11436611019,6,7,1.0000
11436611020,6,7,1.0000
11436611021,6,7,1.0000
11436611023,6,7,1.0000
11436611024,6,7,1.0000
11436611025,6,7,1.0000
11436611069,6,7,1.0000
11436611070,6,7,1.0000
11436611071,6,7,1.0000
11436611072,6,7,1.0000
11436611073,6,7,1.0000
11436611074,6,7,1.0000
11436611075,6,7,1.0000
11436611076,6,7,1.0000
11436611078,6,7,1.0000
11436611079,6,7,1.0000
11436611080,6,7,1.0000
11436611081,6,7,1.0000
11436611082,6,7,1.0000
11436611083,6,7,1.0000
11436611085,6,7,1.0000
11436611086,6,7,1.0000
11436611087,6,7,1.0000
11436611088,6,7,1.0000
11436611089,6,7,1.0000
11436611090,6,7,1.0000
11436611091,6,7,1.0000
11436611095,6,7,1.0000
11436611096,6,7,1.0000
11436611097,6,7,1.0000
11436611103,6,7,1.0000
11436611104,6,7,1.0000
11436611105,6,7,1.0000
11436611106,6,7,1.0000
11436611107,6,7,1.0000
11436611108,6,7,1.0000
11436611109,6,7,1.0000
11436611110,6,7,1.0000
11436611111,6,7,1.0000
11436611112,6,7,1.0000
11436611113,6,7,1.0000
11436611320,6,7,1.0000
11436611321,6,7,1.0000
11436611322,6,7,1.0000
11436611348,6,7,1.0000
11436611349,6,7,1.0000
11436611350,6,7,1.0000
11436611351,6,7,1.0000
11436611352,6,7,1.0000
11436611353,6,7,1.0000
11436611357,6,7,1.0000
11436611358,6,7,1.0000
11436611359,6,7,1.0000
11436611360,6,7,1.0000
11436611361,6,7,1.0000
11436611362,6,7,1.0000
11436611363,6,7,1.0000
11436611364,6,7,1.0000
11436611365,6,7,1.0000
11435810926,6,8,1.0000
11435810927,6,8,1.0000
11435810928,6,8,1.0000
11435810929,6,8,1.0000
11435810930,6,8,1.0000
11435810931,6,8,1.0000
11435811010,6,8,1.0000
11435811011,6,8,1.0000
11435811013,6,8,1.0000
11435811014,6,8,0.0000
11435811015,6,8,0.2500
11435811020,6,8,1.0000
11435811021,6,8,1.0000
11435811022,6,8,1.0000
11435989729,6,8,0.0000
11435989730,6,8,0.0000
11435989739,6,8,0.7500
11435989740,6,8,0.0000
11435989741,6,8,0.0000
11435989742,6,8,1.0000
11435989743,6,8,1.0000
11435989744,6,8,1.0000
11435989746,6,8,1.0000
11435989747,6,8,0.7500
11435989748,6,8,1.0000
11435989749,6,8,1.0000
11435989750,6,8,0.5000
11435989751,6,8,0.7500
11435996877,6,8,0.0000
11435996878,6,8,0.0000
11435996879,6,8,0.0000
11435996880,6,8,0.0000
11435996881,6,8,0.0000
11435996882,6,8,0.0000
11435996884,6,8,1.0000
11435996885,6,8,1.0000
11435996886,6,8,0.0000
11435996911,6,8,1.0000
11435996912,6,8,0.7500
11435996913,6,8,1.0000
11435996914,6,8,0.7500
11435996915,6,8,0.0000
11435996916,6,8,0.2500
11435996917,6,8,0.0000
11435996918,6,8,0.0000
11435996919,6,8,0.0000
11435996920,6,8,0.5000
11435996921,6,8,0.0000
11435996922,6,8,1.0000
11435996923,6,8,1.0000
11435996924,6,8,1.0000
11435996925,6,8,0.0000
11435996926,6,8,0.0000
11435996927,6,8,0.0000
11435996928,6,8,0.0000
11435996929,6,8,1.0000
11435996930,6,8,1.0000
11435996931,6,8,1.0000
11435996932,6,8,1.0000
11435996933,6,8,1.0000
11435996934,6,8,1.0000
11435996935,6,8,1.0000
11435996936,6,8,1.0000
11435996937,6,8,0.0000
11435996938,6,8,1.0000
11435996939,6,8,0.2500
11435996940,6,8,0.0000
11435996941,6,8,0.0000
11435996942,6,8,1.0000
11435996943,6,8,0.0000
11435996944,6,8,0.0000
11435996959,6,8,0.0000
11435996960,6,8,0.0000
11435996961,6,8,0.0000
11435996962,6,8,0.0000
11435996969,6,8,1.0000
11435996970,6,8,1.0000
11435996971,6,8,1.0000
11435996972,6,8,0.5000
11435996973,6,8,1.0000
11435996974,6,8,1.0000
11435996975,6,8,1.0000
11435996976,6,8,1.0000
11435997020,6,8,1.0000
11435997021,6,8,0.0000
11435997022,6,8,0.0000
11435997023,6,8,0.0000
11435997024,6,8,0.0000
11435997046,6,8,0.0000
11435997047,6,8,0.0000
11435997048,6,8,0.0000
11435997049,6,8,0.0000
11435997050,6,8,0.0000
11435997051,6,8,0.0000
11435997052,6,8,0.0000
11435997053,6,8,0.0000
11435997054,6,8,0.0000
11435997055,6,8,0.0000
11435997058,6,8,1.0000
11435997059,6,8,0.0000
11435997060,6,8,0.0000
11435997061,6,8,1.0000
11435997062,6,8,1.0000
11435997063,6,8,0.0000
11435997064,6,8,0.0000
11435997065,6,8,0.0000
11435997066,6,8,0.0000
11435997067,6,8,0.7500
11435997068,6,8,1.0000
11435997095,6,8,1.0000
11435997096,6,8,1.0000
11435997097,6,8,1.0000
11435997102,6,8,1.0000
11435997103,6,8,1.0000
11435997104,6,8,1.0000
11435997149,6,8,1.0000
11435997150,6,8,1.0000
11435997151,6,8,0.7500
11435997241,6,8,0.0000
11435997242,6,8,0.5000
11435997243,6,8,1.0000
11435997244,6,8,1.0000
11435997245,6,8,1.0000
11435997250,6,8,0.0000
11435997251,6,8,0.0000
11435997252,6,8,0.7500
11435997431,6,8,0.5000
11435997432,6,8,0.5000
11435997433,6,8,0.2500
11435997434,6,8,0.0000
11435997435,6,8,0.0000
11435997436,6,8,0.0000
11435997437,6,8,0.0000
11435997438,6,8,0.0000
11435997439,6,8,0.0000
11435997440,6,8,0.0000
11435997441,6,8,0.0000
11435997442,6,8,0.0000
11435997443,6,8,0.0000
11435997444,6,8,0.0000
11435997445,6,8,0.0000
11435997446,6,8,0.0000
11435997447,6,8,0.0000
11435997448,6,8,0.0000
11435997449,6,8,0.0000
11436260396,6,8,0.0000
11436260397,6,8,0.2500
11436260398,6,8,1.0000
11436260399,6,8,1.0000
11436266180,6,8,0.0000
11436266181,6,8,0.0000
11436266182,6,8,0.0000
11436266183,6,8,0.0000
11436266184,6,8,0.0000
11436266185,6,8,0.0000
11436266188,6,8,0.0000
11436266189,6,8,0.0000
11436266190,6,8,0.0000
11436266191,6,8,0.0000
11436266192,6,8,0.0000
11436266197,6,8,0.0000
11436266198,6,8,0.0000
11436266199,6,8,0.0000
11436266200,6,8,0.0000
11436266201,6,8,0.0000
11436266202,6,8,0.0000
11436266203,6,8,0.0000
11436266204,6,8,0.0000
11436266205,6,8,0.0000
11436266283,6,8,0.2500
11436266284,6,8,1.0000
11436266285,6,8,1.0000
11436266286,6,8,1.0000
11436266287,6,8,1.0000
11436266315,6,8,0.0000
11436266316,6,8,0.0000
11436266317,6,8,0.0000
11436266320,6,8,0.0000
11436266321,6,8,0.0000
11436266322,6,8,0.0000
11436266331,6,8,0.0000
11436266332,6,8,0.0000
11436266333,6,8,0.0000
11436266340,6,8,0.0000
11436266341,6,8,0.0000
11436266342,6,8,0.0000
11436266356,6,8,0.0000
11436266357,6,8,0.0000
11436266358,6,8,0.0000
11436266359,6,8,0.0000
11436266520,6,8,0.0000
11436266521,6,8,0.0000
11436266522,6,8,1.0000
11436266524,6,8,0.7500
11436266525,6,8,0.0000
11436266526,6,8,0.0000
11436266527,6,8,0.0000
11436266528,6,8,0.0000
11436266529,6,8,0.0000
11436266602,6,8,0.0000
11436266603,6,8,0.0000
11436266644,6,8,0.2500
11436266645,6,8,1.0000
11436266646,6,8,1.0000
11436266650,6,8,1.0000
11436266651,6,8,1.0000
11436266652,6,8,0.0000
11436266653,6,8,0.0000
11436266679,6,8,0.0000
11436266680,6,8,0.0000
11436266681,6,8,0.0000
11436266682,6,8,0.0000
11436266683,6,8,0.0000
11436266684,6,8,0.0000
11436266736,6,8,1.0000
11436266737,6,8,1.0000
11436266739,6,8,0.2500
11436266740,6,8,0.0000
11436266741,6,8,0.0000
11436266742,6,8,0.0000
11436266743,6,8,0.0000
11436266744,6,8,0.7500
11436266745,6,8,0.2500
11436266752,6,8,1.0000
11436266753,6,8,1.0000
11436266754,6,8,1.0000
11436266824,6,8,0.0000
11436266825,6,8,0.5000
11436266826,6,8,0.5000
11436266827,6,8,0.7500
11436266828,6,8,0.7500
11436266830,6,8,0.5000
11436266831,6,8,0.2500
11436266863,6,8,1.0000
11436266864,6,8,1.0000
11436266866,6,8,1.0000
11436266867,6,8,1.0000
11436266917,6,8,1.0000
11436266918,6,8,0.5000
11436266919,6,8,0.0000
11436266921,6,8,0.0000
11436266922,6,8,0.7500
11436266923,6,8,1.0000
11436266924,6,8,0.2500
11436266925,6,8,0.2500
11436266926,6,8,0.2500
11436266929,6,8,1.0000
11436266930,6,8,1.0000
11436266931,6,8,1.0000
11436266939,6,8,1.0000
11436266940,6,8,0.5000
11436266941,6,8,1.0000
11436267002,6,8,0.0000
11436267003,6,8,0.7500
11436267004,6,8,0.0000
11436267005,6,8,0.0000
11436267006,6,8,0.0000
11436267007,6,8,0.0000
11436267008,6,8,0.0000
11436267011,6,8,0.2500
11436267012,6,8,1.0000
11436267013,6,8,1.0000
11436267014,6,8,1.0000
11436267015,6,8,1.0000
11436267016,6,8,1.0000
11436596614,6,8,0.0000
11436596615,6,8,0.0000
11436596616,6,8,1.0000
11436596617,6,8,0.5000
11436609584,6,8,1.0000
11436609585,6,8,1.0000
11436609586,6,8,1.0000
11436609587,6,8,1.0000
11436609588,6,8,0.5000
11436609589,6,8,0.5000
11436609591,6,8,1.0000
11436609592,6,8,0.7500
11436609593,6,8,0.7500
11436609606,6,8,1.0000
11436609607,6,8,1.0000
11436609608,6,8,1.0000
11436609609,6,8,1.0000
11436609610,6,8,1.0000
11436609611,6,8,1.0000
11436609630,6,8,1.0000
11436609631,6,8,1.0000
11436609632,6,8,1.0000
11436609636,6,8,1.0000
11436609637,6,8,1.0000
11436609638,6,8,1.0000
11436609639,6,8,1.0000
11436609640,6,8,0.5000
11436609648,6,8,1.0000
11436609649,6,8,1.0000
11436609650,6,8,1.0000
11436609653,6,8,1.0000
11436609654,6,8,1.0000
11436609655,6,8,1.0000
11436610697,6,8,1.0000
11436610698,6,8,0.0000
11436610699,6,8,0.0000
11436610710,6,8,0.0000
11436610711,6,8,0.0000
11436610712,6,8,0.2500
11436610713,6,8,0.2500
11436610714,6,8,0.2500
11436610715,6,8,0.0000
11436610716,6,8,0.0000
11436610717,6,8,0.0000
11436610777,6,8,1.0000
11436610778,6,8,0.7500
11436610779,6,8,0.0000
11436610802,6,8,1.0000
11436610803,6,8,1.0000
11436610804,6,8,0.7500
11436610805,6,8,1.0000
11436610806,6,8,1.0000
11436610807,6,8,1.0000
11436610952,6,8,0.0000
11436610953,6,8,0.0000
11436610954,6,8,0.0000
11436610955,6,8,1.0000
11436610956,6,8,1.0000
11436610957,6,8,1.0000
11436610985,6,8,1.0000
11436610986,6,8,1.0000
11436610987,6,8,1.0000
11436611007,6,8,1.0000
11436611008,6,8,1.0000
11436611009,6,8,1.0000
11436611010,6,8,1.0000
11436611011,6,8,1.0000
11436611012,6,8,1.0000
11436611013,6,8,1.0000
11436611014,6,8,1.0000
11436611019,6,8,1.0000
11436611020,6,8,1.0000
11436611021,6,8,1.0000
11436611023,6,8,1.0000
11436611024,6,8,1.0000
11436611025,6,8,1.0000
11436611069,6,8,1.0000
11436611070,6,8,1.0000
11436611071,6,8,1.0000
11436611072,6,8,1.0000
11436611073,6,8,1.0000
11436611074,6,8,1.0000
11436611075,6,8,1.0000
11436611076,6,8,1.0000
11436611078,6,8,1.0000
11436611079,6,8,1.0000
11436611080,6,8,1.0000
11436611081,6,8,1.0000
11436611082,6,8,1.0000
11436611083,6,8,1.0000
11436611085,6,8,1.0000
11436611086,6,8,1.0000
11436611087,6,8,1.0000
11436611088,6,8,1.0000
11436611089,6,8,1.0000
11436611090,6,8,1.0000
11436611091,6,8,1.0000
11436611095,6,8,1.0000
11436611096,6,8,1.0000
11436611097,6,8,1.0000
11436611103,6,8,1.0000
11436611104,6,8,1.0000
11436611105,6,8,1.0000
11436611106,6,8,1.0000
11436611107,6,8,1.0000
11436611108,6,8,1.0000
11436611109,6,8,1.0000
11436611110,6,8,1.0000
11436611111,6,8,1.0000
11436611112,6,8,1.0000
11436611113,6,8,1.0000
11436611320,6,8,1.0000
11436611321,6,8,1.0000
11436611322,6,8,1.0000
11436611348,6,8,1.0000
11436611349,6,8,1.0000
11436611350,6,8,1.0000
11436611351,6,8,1.0000
11436611352,6,8,1.0000
11436611353,6,8,1.0000
11436611357,6,8,1.0000
11436611358,6,8,1.0000
11436611359,6,8,1.0000
11436611360,6,8,1.0000
11436611361,6,8,1.0000
11436611362,6,8,1.0000
11436611363,6,8,1.0000
11436611364,6,8,1.0000
11436611365,6,8,1.0000
11435810926,6,9,0.0000
11435810927,6,9,1.0000
11435810928,6,9,1.0000
11435810929,6,9,1.0000
11435810930,6,9,0.0000
11435810931,6,9,0.2500
11435811010,6,9,1.0000
11435811011,6,9,1.0000
11435811013,6,9,1.0000
11435811014,6,9,1.0000
11435811015,6,9,1.0000
11435811020,6,9,1.0000
11435811021,6,9,0.0000
11435811022,6,9,0.0000
11435989729,6,9,0.2500
11435989730,6,9,0.2500
11435989739,6,9,0.0000
11435989740,6,9,0.0000
11435989741,6,9,0.5000
11435989742,6,9,0.0000
11435989743,6,9,1.0000
11435989744,6,9,1.0000
11435989746,6,9,1.0000
11435989747,6,9,1.0000
11435989748,6,9,1.0000
11435989749,6,9,0.0000
11435989750,6,9,1.0000
11435989751,6,9,1.0000
11435996877,6,9,0.0000
11435996878,6,9,0.0000
11435996879,6,9,0.0000
11435996880,6,9,0.0000
11435996881,6,9,0.0000
11435996882,6,9,0.0000
11435996884,6,9,1.0000
11435996885,6,9,1.0000
11435996886,6,9,1.0000
11435996911,6,9,1.0000
11435996912,6,9,0.0000
11435996913,6,9,0.5000
11435996914,6,9,0.0000
11435996915,6,9,0.0000
11435996916,6,9,0.7500
11435996917,6,9,1.0000
11435996918,6,9,0.7500
11435996919,6,9,0.0000
11435996920,6,9,1.0000
11435996921,6,9,1.0000
11435996922,6,9,1.0000
11435996923,6,9,1.0000
11435996924,6,9,1.0000
11435996925,6,9,0.0000
11435996926,6,9,0.0000
11435996927,6,9,0.0000
11435996928,6,9,0.0000
11435996929,6,9,1.0000
11435996930,6,9,1.0000
11435996931,6,9,0.2500
11435996932,6,9,0.0000
11435996933,6,9,1.0000
11435996934,6,9,1.0000
11435996935,6,9,1.0000
11435996936,6,9,1.0000
11435996937,6,9,0.0000
11435996938,6,9,1.0000
11435996939,6,9,0.2500
11435996940,6,9,0.0000
11435996941,6,9,0.7500
11435996942,6,9,1.0000
11435996943,6,9,1.0000
11435996944,6,9,0.0000
11435996959,6,9,0.0000
11435996960,6,9,0.0000
11435996961,6,9,0.5000
11435996962,6,9,0.0000
11435996969,6,9,1.0000
11435996970,6,9,1.0000
11435996971,6,9,0.0000
11435996972,6,9,1.0000
11435996973,6,9,0.0000
11435996974,6,9,1.0000
11435996975,6,9,1.0000
11435996976,6,9,1.0000
11435997020,6,9,0.0000
11435997021,6,9,0.0000
11435997022,6,9,0.0000
11435997023,6,9,0.0000
11435997024,6,9,0.0000
11435997046,6,9,0.0000
11435997047,6,9,0.0000
11435997048,6,9,1.0000
11435997049,6,9,0.0000
11435997050,6,9,0.0000
11435997051,6,9,0.0000
11435997052,6,9,0.0000
11435997053,6,9,0.0000
11435997054,6,9,0.0000
11435997055,6,9,0.0000
11435997058,6,9,0.7500
11435997059,6,9,0.0000
11435997060,6,9,1.0000
11435997061,6,9,1.0000
11435997062,6,9,0.0000
11435997063,6,9,0.0000
11435997064,6,9,0.0000
11435997065,6,9,0.0000
11435997066,6,9,0.0000
11435997067,6,9,1.0000
11435997068,6,9,0.0000
11435997095,6,9,0.5000
11435997096,6,9,1.0000
11435997097,6,9,0.5000
11435997102,6,9,0.0000
11435997103,6,9,0.0000
11435997104,6,9,0.0000
11435997149,6,9,0.0000
11435997150,6,9,1.0000
11435997151,6,9,1.0000
11435997241,6,9,0.0000
11435997242,6,9,0.0000
11435997243,6,9,0.0000
11435997244,6,9,0.0000
11435997245,6,9,0.5000
11435997250,6,9,0.0000
11435997251,6,9,0.0000
11435997252,6,9,0.0000
11435997431,6,9,0.0000
11435997432,6,9,0.0000
11435997433,6,9,0.0000
11435997434,6,9,0.0000
11435997435,6,9,0.0000
11435997436,6,9,0.0000
11435997437,6,9,0.0000
11435997438,6,9,0.0000
11435997439,6,9,0.0000
11435997440,6,9,0.0000
11435997441,6,9,0.0000
11435997442,6,9,0.0000
11435997443,6,9,0.0000
11435997444,6,9,0.0000
11435997445,6,9,0.0000
11435997446,6,9,0.0000
11435997447,6,9,0.0000
11435997448,6,9,0.0000
11435997449,6,9,0.0000
11436260396,6,9,0.0000
11436260397,6,9,1.0000
11436260398,6,9,1.0000
11436260399,6,9,1.0000
11436266180,6,9,0.0000
11436266181,6,9,0.0000
11436266182,6,9,0.0000
11436266183,6,9,0.0000
11436266184,6,9,0.0000
11436266185,6,9,0.0000
11436266188,6,9,0.0000
11436266189,6,9,0.0000
11436266190,6,9,0.0000
11436266191,6,9,0.0000
11436266192,6,9,0.0000
11436266197,6,9,0.0000
11436266198,6,9,0.0000
11436266199,6,9,0.0000
11436266200,6,9,0.0000
11436266201,6,9,0.0000
11436266202,6,9,0.0000
11436266203,6,9,0.0000
11436266204,6,9,0.0000
11436266205,6,9,0.0000
11436266283,6,9,0.0000
11436266284,6,9,1.0000
11436266285,6,9,1.0000
11436266286,6,9,1.0000
11436266287,6,9,1.0000
11436266315,6,9,0.0000
11436266316,6,9,0.0000
11436266317,6,9,0.0000
11436266320,6,9,0.0000
11436266321,6,9,0.0000
11436266322,6,9,0.0000
11436266331,6,9,1.0000
11436266332,6,9,1.0000
11436266333,6,9,1.0000
11436266340,6,9,0.0000
11436266341,6,9,0.7500
11436266342,6,9,0.0000
11436266356,6,9,0.0000
11436266357,6,9,0.0000
11436266358,6,9,0.0000
11436266359,6,9,0.0000
11436266520,6,9,0.0000
11436266521,6,9,0.0000
11436266522,6,9,0.0000
11436266524,6,9,1.0000
11436266525,6,9,1.0000
11436266526,6,9,1.0000
11436266527,6,9,0.0000
